@relation SyntheticData-N_600-D_16-Nmin_100-Zmin_16-CL_3_3-R_0
@attribute X0 real [-6.10, 8.28]
@attribute X1 real [-10.16, 7.81]
@attribute X2 real [-9.67, 6.59]
@attribute X3 real [-6.97, 6.94]
@attribute X4 real [-7.25, 7.18]
@attribute X5 real [-8.33, 6.91]
@attribute X6 real [-8.53, 7.54]
@attribute X7 real [-8.61, 5.99]
@attribute X8 real [-6.83, 6.48]
@attribute X9 real [-7.12, 7.34]
@attribute X10 real [-7.34, 6.37]
@attribute X11 real [-7.57, 6.37]
@attribute X12 real [-7.14, 6.58]
@attribute X13 real [-7.82, 7.79]
@attribute X14 real [-7.12, 6.37]
@attribute X15 real [-8.16, 7.76]
@attribute cluster_idx {0,1,2,3,4,5}
@attribute is_noise {0,1}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,cluster_idx,is_noise
@output Class
@data
-1.67,1.31,1.52,-3.77,0.22,-0.16,-1.11,-1.61,-1.7,1.29,-2.79,-0.28,1.85,0.86,1.93,0.09,0,0,1
-1.52,-1.75,-2.62,0.0,-3.5,1.41,5.06,-0.3,-1.99,5.95,0.26,-0.05,3.1,2.53,-1.03,1.48,0,0,1
2.36,1.54,1.39,-0.15,3.25,3.39,-4.73,-2.0,2.03,1.07,-1.57,-3.7,-2.77,-2.5,-2.13,1.39,0,0,1
-1.86,-0.6,0.75,-0.49,0.8,0.32,2.19,1.02,1.71,2.61,1.75,0.12,0.95,0.55,2.58,1.54,0,0,1
-0.03,0.48,-0.01,-4.01,2.95,-2.9,-1.36,4.75,2.37,-2.87,2.31,2.19,-1.38,-0.9,-0.44,-2.14,0,0,1
-0.67,-1.37,-3.04,5.28,0.93,-2.02,1.79,2.94,0.81,1.62,1.32,0.53,-0.11,-4.13,0.01,-4.57,0,1,0
-1.88,-4.38,-0.78,-0.56,1.17,0.45,-0.63,-3.74,-3.81,-0.75,-0.66,2.13,4.05,-0.96,3.7,-1.39,0,0,1
1.89,-2.28,-2.68,4.12,-1.12,-0.7,1.13,0.07,-1.99,0.8,-0.54,-0.67,-0.51,-2.55,-1.82,-4.11,0,0,1
1.0,-0.76,-0.93,0.54,-0.78,1.6,2.0,-2.54,0.55,5.97,-0.96,-3.61,-0.14,1.24,-1.2,2.9,0,0,1
-0.72,0.74,-1.02,-0.11,0.69,0.53,-1.4,4.48,2.46,-3.5,-0.42,2.57,-4.7,-0.96,-1.54,-0.89,0,0,1
-3.51,5.31,-1.73,2.37,-0.81,2.27,1.12,3.32,2.08,0.86,-2.46,-0.96,-1.65,1.11,-0.97,-0.59,0,0,1
-2.45,-2.15,-1.6,-1.26,1.89,1.41,-2.83,-1.55,0.64,2.74,3.3,-2.61,1.82,1.4,2.08,1.52,0,0,1
-2.34,-0.55,-2.55,-0.64,-0.18,-0.74,3.1,1.13,1.8,4.8,1.73,-0.9,0.4,2.16,0.59,1.45,0,0,1
0.63,-0.46,0.17,-0.46,-2.91,-1.84,0.43,0.87,-1.3,-0.28,-1.29,-0.87,0.14,2.14,3.39,-0.28,0,0,1
-1.88,-2.12,0.05,0.62,-0.08,1.38,-2.15,-0.92,-0.17,-0.71,0.26,-3.35,2.27,0.94,5.77,0.07,0,0,1
-3.3,0.93,-1.1,-2.35,-1.34,-0.3,0.44,0.7,-1.01,2.85,0.64,-0.92,3.19,2.3,1.97,-0.87,0,0,1
-0.19,-1.87,-2.48,1.23,-4.12,-2.31,0.47,3.07,-2.69,-0.42,-0.53,2.75,-0.13,-0.25,0.61,-2.74,0,0,1
-0.59,-2.11,-1.37,-3.05,-5.53,-3.19,3.83,2.39,-3.07,5.33,-3.11,3.4,-0.32,3.9,2.84,2.22,0,0,1
-0.68,-2.67,-2.05,0.49,-1.38,-4.69,1.28,0.24,0.93,2.12,3.48,-1.64,-0.01,2.48,4.68,-0.39,0,0,1
1.87,5.43,3.32,-0.94,3.86,0.21,-5.62,-0.22,2.92,-2.35,-2.57,-0.92,-3.3,-2.92,-1.83,0.14,0,0,1
-4.2,1.38,-2.13,2.09,-0.19,-3.88,1.0,3.5,-3.57,2.27,2.19,2.97,5.21,0.49,0.68,-4.4,0,0,1
1.61,-1.64,3.45,-0.77,0.42,3.57,-1.65,0.88,5.11,0.1,-0.5,-1.8,-2.72,-2.63,2.81,4.98,0,0,1
-0.34,3.43,-0.9,2.79,-0.15,-3.71,-2.46,-0.39,-0.78,0.42,-0.2,-4.4,-0.66,0.64,-0.13,-4.17,0,0,1
0.62,-1.36,1.26,-3.92,3.03,1.45,-3.17,-0.29,0.69,-2.25,-1.44,0.3,-1.66,-0.99,1.23,0.58,0,0,1
-3.77,3.71,1.12,-3.19,-0.39,-0.35,5.72,0.5,-1.16,3.78,-0.07,-1.84,-4.0,-0.63,-0.71,-0.72,1,0,1
0.8,2.47,-0.95,-0.35,0.65,-0.2,1.87,-1.56,-1.46,3.12,3.9,-2.86,-2.5,1.77,-2.46,0.68,1,0,1
0.5,-0.38,-2.13,-0.05,0.65,-4.49,-3.52,-1.48,1.07,-1.1,1.65,0.72,-0.15,2.39,2.02,1.6,1,0,1
1.54,1.33,0.24,-0.19,-0.16,-2.9,-0.4,-2.68,-1.48,0.92,-1.14,1.58,0.42,4.06,-0.52,0.45,1,0,1
3.09,2.49,-0.2,-0.38,-0.04,6.08,3.29,4.6,1.48,-1.16,-2.8,-2.86,2.48,-4.44,1.26,-1.91,1,0,1
-3.43,-0.83,1.59,-1.41,1.35,-0.38,0.34,-1.22,-1.04,-1.29,0.58,-1.3,-2.15,-1.98,-0.98,1.65,1,0,1
0.47,-0.64,1.43,0.02,2.04,-0.07,1.08,2.12,1.12,0.58,-3.9,-2.86,-0.71,-2.43,-3.94,-1.37,1,0,1
-0.97,-2.48,-1.08,-2.23,-0.63,0.76,-0.47,2.8,3.57,2.32,1.03,2.21,-3.55,-0.06,-0.9,-0.6,1,0,1
-1.26,1.54,0.49,-3.45,0.14,-0.01,2.95,3.2,0.15,1.06,0.88,1.04,-1.86,-1.21,-1.55,-1.29,1,0,1
-1.77,2.39,-1.85,0.77,5.9,1.74,-0.1,5.46,1.31,2.08,-1.45,-4.9,1.13,-4.1,-0.24,-2.91,1,0,1
-2.1,-0.36,1.85,-3.29,-0.56,2.2,3.72,-0.25,-0.34,-1.82,-0.91,-4.15,-0.95,-2.86,-2.38,0.73,1,0,1
-1.03,-1.85,-0.31,-2.84,3.44,0.48,-2.31,1.41,4.44,-1.41,-0.72,-2.01,0.22,-1.3,1.17,0.25,1,0,1
-3.03,-4.35,-1.09,1.6,-0.56,-3.28,-4.57,-1.59,2.09,-1.64,2.17,-2.75,-1.39,-1.33,0.59,3.94,1,0,1
1.03,-2.03,-1.5,1.68,0.48,0.58,-4.63,2.63,-1.87,0.93,2.43,5.87,1.8,1.68,0.86,-3.34,1,0,1
-2.07,1.66,1.96,0.31,2.39,1.47,1.68,-0.94,-0.39,3.0,-1.42,1.05,1.55,0.75,6.3,0.8,1,0,1
-0.31,-3.51,3.74,-0.89,-5.02,-0.92,4.41,-7.83,-1.99,1.32,1.24,0.12,-4.32,3.16,-1.15,5.57,1,0,1
4.78,-2.33,-0.79,1.19,-2.06,4.75,0.45,2.07,-1.67,0.27,2.64,5.54,0.9,0.68,-1.34,-0.86,1,0,1
1.79,2.0,-1.93,1.66,-2.11,1.44,1.14,-2.48,-0.69,1.03,-0.44,3.39,-0.78,4.71,0.64,1.74,1,0,1
-2.32,3.35,-1.6,-3.71,0.9,2.4,4.67,4.14,3.54,-1.68,-3.7,-2.61,4.56,-3.89,6.26,0.04,1,0,1
3.1,-1.35,3.76,0.09,-2.02,4.4,3.23,-1.41,-2.57,-2.61,-1.07,-0.99,-1.5,-3.55,-2.35,0.17,1,1,0
3.88,-1.51,0.55,1.27,0.45,-2.6,-3.25,-4.77,-1.92,1.24,5.01,0.82,-0.15,4.1,1.04,2.43,1,0,1
1.6,1.45,-0.7,-0.88,-2.17,-2.27,0.9,-2.75,0.87,0.19,1.26,-1.36,-2.08,1.98,-1.48,2.77,1,0,1
-2.89,-3.02,2.48,-3.02,-0.81,-0.85,3.68,0.8,-0.36,-0.48,-0.3,-0.06,-1.92,-4.59,1.18,0.64,1,0,1
-2.09,2.54,1.3,-4.36,-0.33,-0.97,1.43,3.19,2.92,2.27,-0.11,1.56,-0.49,0.02,1.53,-1.29,1,0,1
1.61,1.93,-2.31,-1.68,-0.86,2.37,1.44,1.83,4.26,-2.44,-2.49,-0.12,-1.18,-0.62,2.58,0.32,1,0,1
8.28,0.29,-1.54,-0.73,-0.58,0.76,-0.8,-1.12,0.67,-0.43,3.85,2.72,-2.17,3.38,-1.2,0.08,1,0,1
-3.21,-1.73,-1.18,0.73,1.55,-1.44,-1.65,0.59,0.37,-0.44,0.79,0.17,-1.64,-0.91,0.01,1.94,1,0,1
-2.08,-2.35,0.21,-0.42,-0.78,1.66,-0.09,-1.77,0.48,2.15,0.52,0.36,-0.13,2.51,0.43,1.9,1,0,1
3.74,0.59,-1.74,0.98,-0.82,1.76,-2.23,-0.08,-0.57,-1.83,2.02,3.1,2.42,1.25,3.29,-0.94,1,0,1
0.35,1.54,-0.93,-3.21,1.41,-2.56,-0.31,0.75,1.28,-2.2,1.25,-2.56,2.44,-1.29,1.17,1.08,1,0,1
1.93,-0.07,2.44,-1.29,-0.56,-0.76,1.43,1.15,-2.69,0.53,5.58,1.08,-1.23,-4.05,-0.9,-3.78,1,0,1
1.49,-4.39,1.79,-0.95,0.76,0.56,-4.67,0.29,0.71,-1.12,1.26,3.78,-1.79,0.41,0.28,-2.84,1,0,1
0.07,-3.53,4.34,1.04,-2.59,0.71,-0.07,-2.75,-5.39,-1.99,0.62,2.7,1.39,-1.07,-1.39,-1.4,1,0,1
-3.3,-1.98,-0.92,0.15,1.05,-3.22,0.34,1.63,-0.38,1.51,1.72,-1.8,1.62,1.29,2.08,1.07,2,0,1
3.74,4.25,0.45,2.64,-4.22,-5.07,2.51,-6.26,-1.63,1.69,1.84,-7.57,-2.69,-1.45,5.24,-6.43,2,0,1
0.58,2.83,0.21,1.04,-0.02,-2.08,3.69,-0.29,0.16,-1.04,3.23,-1.54,0.14,0.65,-0.66,-3.81,2,0,1
-1.97,-1.25,1.24,2.46,-2.26,-2.74,-0.87,0.81,-0.49,-3.96,-3.35,2.07,0.31,-2.22,-1.8,0.7,2,0,1
2.91,2.64,3.67,2.53,-2.41,-0.63,1.71,-8.61,0.83,1.76,-1.34,-1.51,4.26,-7.82,-0.91,-8.16,2,0,1
3.53,-0.56,1.31,2.74,0.98,2.88,0.32,0.78,2.34,-2.16,-2.77,-1.84,1.59,-2.39,0.32,-4.19,2,0,1
-2.26,1.35,1.29,2.6,1.14,0.97,2.26,-0.67,3.3,2.03,1.42,-3.4,3.83,-0.19,2.17,-3.08,2,0,1
-2.23,-1.28,-2.97,-2.77,5.43,-0.02,1.25,1.35,1.24,2.69,5.02,-1.78,1.56,4.08,2.69,3.33,2,0,1
4.02,-0.64,1.24,2.37,0.12,0.23,-5.23,-1.13,0.36,-1.87,-5.35,1.85,-1.65,1.11,-3.35,-1.16,2,0,1
-0.27,-3.78,-0.38,-2.97,1.22,0.49,-0.87,0.91,-0.12,-1.21,1.36,2.09,1.22,0.32,-0.5,3.35,2,0,1
-0.95,0.97,-0.05,0.66,0.77,2.47,-1.83,0.94,-0.13,1.25,2.84,-0.36,0.49,0.45,-2.22,0.47,2,0,1
-0.84,-1.61,-1.07,0.7,-2.37,0.73,-0.75,0.61,-0.86,1.31,-2.7,-0.83,0.47,-2.24,2.08,1.29,2,0,1
0.39,0.01,2.08,2.11,-0.88,2.24,0.9,3.32,1.0,-0.92,-0.14,0.95,1.05,1.08,-1.56,-2.43,2,0,1
-3.35,2.17,1.05,3.95,2.5,1.92,-3.23,1.37,3.3,-1.71,-3.34,0.62,1.02,1.89,-4.46,-2.08,2,0,1
-1.27,-5.0,-0.86,-2.13,1.5,0.11,-3.82,1.14,-2.32,-4.96,-1.63,6.37,2.67,1.02,-5.67,3.93,2,0,1
0.28,-5.61,1.02,1.59,5.99,3.09,-1.28,-0.48,-2.74,2.4,1.15,-0.2,1.2,-1.13,3.49,1.52,2,0,1
-1.54,2.7,0.46,3.75,-0.96,-0.77,2.69,-1.68,2.18,1.67,-3.36,-0.61,1.11,-2.35,1.34,-1.98,2,0,1
2.05,-3.21,2.2,-1.66,1.73,4.76,-0.02,1.17,0.42,-0.45,2.52,2.81,3.53,-0.1,-3.45,-1.11,2,0,1
-5.35,1.28,0.41,2.7,3.38,0.62,-2.06,1.76,2.54,-0.77,0.76,-1.68,3.0,2.12,-3.08,-2.95,2,0,1
2.86,-1.19,-1.01,0.58,-1.62,-0.2,0.88,0.81,1.02,-0.25,-2.14,-0.61,-1.48,0.09,2.99,1.97,2,0,1
-3.6,1.59,-1.84,0.56,2.21,3.15,1.27,1.15,0.35,2.71,3.26,-2.84,2.91,-4.08,-0.27,-1.31,2,0,1
-3.04,-0.9,2.06,3.05,-1.49,-1.48,-0.15,-3.44,0.75,1.59,-1.34,0.45,4.77,-3.23,-2.11,-2.19,2,0,1
-1.27,3.07,0.43,1.95,0.57,-1.9,1.81,-1.47,1.41,-0.53,1.85,-3.73,-1.31,1.9,3.88,-1.79,2,0,1
2.19,-1.19,2.56,2.32,-2.06,-0.38,-1.92,-5.1,0.8,0.53,0.1,-1.0,1.11,-0.71,-2.95,-2.38,2,0,1
-2.04,-0.63,1.05,3.38,2.49,0.84,1.31,-1.22,2.88,-0.68,0.08,-3.5,3.8,-0.55,0.16,-4.6,2,0,1
3.15,-1.9,0.19,0.29,-3.66,-2.97,2.55,-3.86,-2.98,1.3,1.07,-1.88,-3.47,-3.12,4.87,2.0,2,0,1
-0.53,0.95,-0.0,2.66,-2.73,-0.56,2.5,-0.1,0.46,3.99,-1.42,-1.87,0.28,-3.58,3.82,0.75,2,0,1
-0.1,0.97,3.08,6.35,1.21,1.59,2.85,1.61,1.22,3.48,1.16,-5.35,1.17,-2.42,1.28,-7.8,2,0,1
3.96,3.72,-0.9,0.08,-6.19,-0.37,1.19,3.82,0.92,-0.96,-3.3,1.56,-5.4,1.22,0.22,1.85,2,0,1
2.58,-4.42,1.38,1.21,-1.61,-2.58,-1.68,-0.53,-3.17,-3.97,-0.95,-0.26,-1.2,-0.11,0.1,-0.61,2,0,1
-5.01,-0.57,-0.05,-0.01,2.13,-1.99,-1.3,-2.15,1.67,-2.15,1.29,-1.48,2.38,-0.0,0.46,1.26,2,0,1
-4.34,-3.53,4.72,5.51,4.88,4.41,3.34,1.84,4.07,4.56,4.68,-1.73,6.12,-1.93,-2.69,-4.36,2,0,1
-0.21,2.25,-0.54,4.71,-0.76,0.45,0.68,3.94,2.92,-0.99,-3.39,-1.31,-0.93,0.7,-1.08,-1.44,2,0,1
-1.7,2.89,3.18,-0.87,-0.11,-0.05,-1.75,-0.76,-1.95,-0.34,-0.0,2.17,-1.53,-3.34,-0.47,-0.23,3,0,0
3.76,1.63,-1.36,-2.51,1.48,-2.89,2.24,-0.7,-0.26,4.35,0.14,-2.51,-0.2,2.39,2.76,1.83,3,0,0
0.9,-0.94,0.6,0.15,-1.37,0.07,-1.79,0.42,-1.01,0.16,1.5,-2.08,-0.45,-0.88,2.21,1.76,3,0,0
1.03,2.0,-0.14,-1.03,-2.45,-0.26,-2.3,2.17,-2.41,2.95,1.3,0.09,-1.9,0.62,1.17,1.66,3,0,0
-1.97,-0.04,-4.26,0.73,1.17,2.84,3.65,-2.92,-0.66,-1.12,1.17,-1.31,-0.18,-1.53,0.85,-3.75,3,0,0
-0.18,3.33,-0.42,6.94,-1.14,-3.29,4.17,-2.51,-1.52,-2.15,6.37,-4.19,0.51,2.46,2.24,-0.77,3,0,0
-1.5,1.14,0.15,-4.96,-0.76,2.35,-1.19,-0.84,0.22,1.77,-2.35,0.09,-1.7,-2.14,3.76,-1.57,3,0,0
-0.23,-2.31,-1.98,-0.99,-2.14,-0.77,0.99,1.61,-1.65,1.48,-2.49,0.11,-1.87,-2.37,-2.81,3.78,3,0,0
2.13,-0.75,-1.21,-0.91,2.26,1.15,0.46,-1.22,2.98,-1.19,-3.15,-2.1,5.24,4.38,4.21,-0.6,3,0,0
0.43,1.87,0.75,1.19,0.53,4.39,-3.45,-2.81,-1.28,-1.51,2.42,1.94,2.54,-0.74,0.14,-2.66,3,0,0
1.25,1.09,-1.29,1.87,-1.27,-3.23,0.05,3.58,-2.09,0.77,1.06,-3.57,1.65,4.75,1.01,0.29,3,0,0
-3.41,-1.52,-0.36,-0.45,-3.29,0.9,0.02,2.78,1.97,-1.2,0.19,-1.73,-0.74,-0.15,1.09,-0.11,3,0,0
-2.64,3.04,5.62,-0.83,1.24,-5.3,-0.86,-0.53,-1.82,-3.14,-1.07,-2.44,0.01,1.84,1.75,-0.86,3,0,0
-0.14,2.3,1.08,1.08,-1.53,1.71,-5.56,0.06,-6.54,-0.51,0.75,0.67,2.01,-1.15,-1.54,-0.9,3,0,0
-0.74,2.32,-0.79,0.13,1.03,1.55,0.28,1.82,-1.11,-2.68,-3.63,1.25,2.04,0.02,1.98,-0.12,3,0,0
-3.53,-1.5,-0.28,0.82,-2.13,0.66,0.58,-0.06,-3.52,-0.41,-4.11,1.46,-2.04,-6.92,-3.85,-1.07,3,0,0
-0.37,-2.23,-2.38,2.52,-2.95,5.55,-2.98,1.5,-4.47,-0.11,2.41,1.55,-1.5,-5.78,-3.61,-2.11,3,0,0
-1.09,-3.45,-0.47,2.02,-0.03,1.54,-0.87,-2.06,-1.45,-2.55,1.94,-1.97,2.35,-0.91,-3.14,-0.35,3,0,0
0.47,-0.33,-0.56,0.29,-0.29,-3.34,1.18,3.83,-1.85,0.4,-0.69,-0.78,-1.21,2.07,-1.54,3.1,3,0,0
-0.79,1.28,0.03,-3.81,1.92,1.46,-1.48,1.52,-0.66,1.23,-4.48,2.59,0.39,-1.36,1.03,0.33,3,0,0
3.41,-0.59,1.83,-0.3,-1.74,-2.46,-0.78,5.99,0.26,0.6,3.25,-0.2,-3.33,1.99,1.17,5.97,3,0,0
1.65,-1.52,0.27,-4.6,2.03,1.23,-3.17,-0.0,-2.34,4.22,-0.37,1.34,-2.93,-2.57,-2.22,-1.31,3,0,0
0.74,-1.17,1.55,-0.88,1.23,0.65,-2.17,-0.86,0.04,0.18,-2.47,0.47,2.6,-0.86,-1.0,0.86,3,0,0
-0.12,2.45,3.26,-1.55,2.42,-0.46,-1.49,1.28,-0.5,-1.89,-0.42,3.74,-0.59,2.07,-1.26,-0.67,3,0,0
1.41,1.79,1.58,-2.48,3.49,-1.21,-0.45,-1.97,0.66,1.25,-2.93,0.87,2.49,1.65,0.21,-1.36,3,0,0
1.52,-0.34,-1.41,0.15,0.85,3.59,0.24,-1.25,-2.22,-2.98,-0.37,-0.34,1.13,-0.28,2.36,-1.11,3,0,0
-2.4,2.56,5.28,-0.42,0.53,4.94,-7.68,2.06,-2.08,-6.11,-5.88,5.87,6.58,-2.78,-2.12,0.88,3,0,0
2.63,-0.22,-1.27,0.46,0.87,1.59,-2.84,1.4,-1.57,1.62,-1.34,-0.36,6.08,1.23,-1.07,1.83,3,0,0
-0.06,-0.71,-1.08,0.71,-0.65,-0.33,-1.38,1.82,-1.91,-1.34,-2.98,-1.77,2.68,1.22,0.7,0.77,3,0,0
-1.16,1.21,1.64,0.68,3.91,-2.16,1.32,-1.29,0.58,-0.26,1.51,1.79,-2.11,0.56,-2.39,-3.46,3,0,0
-6.1,0.7,1.49,3.6,-1.51,-0.79,1.23,1.95,1.5,-5.91,-2.68,0.75,2.14,-0.72,-0.29,2.24,3,0,0
-1.49,1.57,2.04,2.56,1.05,-3.68,0.09,1.82,-3.77,-1.83,3.74,-1.51,-1.32,0.2,-1.21,2.33,3,0,0
-1.56,0.33,0.47,-3.65,3.04,-3.2,4.53,1.24,2.18,-0.85,2.18,-1.98,-5.36,2.63,2.39,-1.3,3,0,0
1.69,-1.55,0.04,0.2,-3.87,-0.41,-2.26,5.2,-2.16,0.76,0.73,-0.4,-2.63,0.28,-0.96,0.32,3,0,0
-1.4,1.97,2.33,0.28,-1.0,-3.12,-1.1,-0.01,0.39,1.85,3.29,-1.18,-2.04,0.52,0.72,1.2,3,0,0
2.37,-0.58,-0.5,-0.56,0.39,-3.7,-0.33,4.05,1.52,1.63,-0.14,-1.53,2.18,7.04,-0.12,3.71,3,1,1
-0.66,-1.9,-4.04,-2.95,-0.77,2.21,0.57,3.62,-1.35,0.01,-2.57,-2.03,-1.02,-1.29,2.47,0.87,3,0,0
0.56,-2.09,1.99,-2.87,1.47,3.07,-5.17,2.04,-1.34,-1.6,-6.15,3.32,3.99,-1.36,-2.94,-0.15,3,0,0
2.71,0.52,-2.94,0.8,0.44,2.13,-1.15,0.65,-4.09,1.64,1.91,-1.7,2.79,0.4,0.43,0.74,3,0,0
0.44,1.11,-1.04,1.62,-2.34,-2.79,7.54,2.84,0.29,-2.41,3.74,-3.27,-6.9,-1.12,5.83,3.56,3,0,0
4.69,-1.42,-3.8,-1.56,-0.98,1.63,-0.12,1.66,-3.45,4.02,-1.61,0.81,-0.66,-0.27,-1.88,0.21,3,0,0
3.36,-2.1,-0.75,1.82,-1.0,0.44,-2.72,-1.28,0.3,2.21,-0.04,0.22,2.77,1.9,-2.79,-0.65,3,0,0
-1.53,1.31,2.03,-1.67,0.03,-0.36,-1.6,3.91,-3.09,-2.28,-3.67,1.43,0.71,-1.04,-0.42,2.17,3,0,0
1.44,2.19,1.6,-5.45,0.67,-2.04,1.93,-1.07,1.21,2.36,-3.08,-0.15,-2.65,0.45,3.09,-1.33,3,0,0
-0.07,-1.22,0.85,-0.14,-1.07,-0.6,-1.78,-0.12,-1.25,0.82,-1.17,-3.88,2.96,-2.92,2.4,3.15,3,0,0
2.74,-2.12,-3.21,0.74,-0.2,4.65,-1.14,-0.79,-5.1,0.25,-2.49,1.67,0.53,-5.64,-2.85,-1.47,3,0,0
-0.11,7.81,2.86,-2.69,2.73,-2.48,-0.25,-0.17,0.1,1.29,-1.2,1.29,2.74,4.91,3.19,-0.93,3,0,0
-1.71,2.91,0.6,0.67,0.84,2.31,-2.32,0.3,-4.44,-2.29,-3.16,3.28,1.24,-2.51,-1.2,-2.22,3,0,0
3.34,0.42,-4.69,-0.12,-2.17,-1.33,5.23,-3.79,1.07,5.34,-1.4,-1.05,-1.72,0.16,-0.22,-1.4,3,1,1
-0.34,-1.93,-0.03,-1.67,-0.44,-0.67,0.04,1.14,1.9,2.71,-0.67,-1.43,-1.39,-1.98,1.39,2.29,3,0,0
-1.01,-2.09,0.19,-0.07,0.41,-2.8,1.87,0.37,1.26,0.19,0.93,-3.47,-1.91,-0.32,1.34,1.15,3,0,0
-1.75,-1.72,-0.68,2.25,-1.32,2.53,-1.53,1.23,1.03,-0.49,0.64,2.01,0.93,-1.29,-2.75,0.42,3,0,0
0.75,2.58,1.84,0.99,3.85,-3.47,1.59,-2.08,-1.33,-1.99,2.6,-1.81,2.3,4.79,0.47,0.04,3,0,0
2.19,0.21,2.38,1.57,-1.54,-0.6,-2.34,2.52,-1.56,-0.56,3.03,1.04,-2.14,0.56,-0.63,1.66,3,0,0
1.08,-0.17,-0.14,2.76,-2.72,2.11,-1.69,-1.8,-1.65,-0.47,-0.64,0.83,2.22,-1.72,-1.21,-0.53,3,0,0
-2.3,-1.17,-0.85,0.98,1.43,1.6,2.49,0.49,2.13,-1.99,0.58,2.56,-1.53,-1.41,-2.18,-0.84,3,0,0
5.45,0.78,-3.44,0.44,-1.78,-2.56,3.54,-1.88,-0.51,6.34,1.48,-2.77,-1.06,0.76,1.74,2.24,3,0,0
-0.6,-3.53,0.27,3.62,-1.16,2.47,-2.17,1.34,-2.0,-3.86,2.28,-0.41,0.71,-2.99,-2.46,1.19,3,0,0
1.43,-1.49,-2.75,-3.6,0.27,3.77,2.16,0.82,2.76,2.06,-1.79,2.61,-2.74,-1.63,1.32,-0.29,3,0,0
1.3,0.83,0.07,-2.34,-0.79,-2.36,3.04,0.75,1.01,3.34,0.13,2.09,-5.66,-2.1,0.07,3.98,3,0,0
-1.12,3.84,0.72,-1.43,-0.42,-2.08,1.47,-4.72,-0.01,2.0,0.16,-1.16,-0.77,1.01,2.48,-1.84,3,0,0
-1.63,-1.17,0.9,2.17,0.66,-1.69,1.45,2.72,1.76,-3.71,-1.46,-0.52,0.89,0.68,-0.26,1.35,3,0,0
-3.31,-0.9,-0.25,0.19,0.23,0.18,2.59,-0.76,-1.12,-2.44,-2.57,0.81,-1.33,-4.08,-2.27,-1.43,3,0,0
-3.3,0.09,0.65,-0.21,-2.07,-0.61,1.74,-3.72,2.65,1.91,3.29,-1.01,-4.35,-1.76,1.59,-1.72,3,0,0
3.26,-2.13,-0.48,-0.47,1.58,1.09,-2.17,0.13,3.63,1.13,-0.45,-0.21,4.26,4.22,0.58,1.78,3,0,0
0.62,0.54,-0.78,-0.88,0.76,1.98,0.39,-1.65,2.22,-0.71,-1.74,1.69,2.01,3.17,0.06,-3.62,3,0,0
